DATEPRD,WELL_BORE_CODE,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,WI1,WI2
6/18/2012,NO 15/9-F-14 H,24,228.2614556,102.323875,195.6910917,13.65846451,100,32.57036396,86.46230583,3.21376125,1079.28,5585.04,5366.88
6/19/2012,NO 15/9-F-14 H,24,228.4969894,102.3185875,195.9537563,13.58070354,100,32.54323313,86.21004229,3.186480417,1081.43,5514.98,5470.78
6/20/2012,NO 15/9-F-14 H,16,254.1542108,101.9958404,203.9240998,16.55895562,58.87110958,50.23011104,73.49456292,8.832607292,633.92,3241.06,3613.15
6/21/2012,NO 15/9-F-14 H,24,229.6720417,102.2774565,196.8053592,12.71453673,99.93650229,32.8666825,86.17711833,3.274252083,946.09,4920.40,4604.86
6/22/2012,NO 15/9-F-14 H,24,229.7094552,102.274596,196.9237669,13.21348216,100,32.78568833,85.16700438,3.171074583,991.71,4310.56,4041.67
6/23/2012,NO 15/9-F-14 H,24,229.432686,102.2571244,196.8718615,13.52642802,100,32.56082458,85.16522438,3.190091042,1011.5,4273.27,4067.14
6/24/2012,NO 15/9-F-14 H,24,229.4634967,102.2365323,196.9087163,13.41094842,100,32.55478042,85.55820042,3.178312083,1019.08,4175.80,4061.53
6/25/2012,NO 15/9-F-14 H,24,229.2155935,102.2283796,196.6734356,13.1887975,100,32.54215792,86.49694333,3.227585625,1023.48,4590.70,4673.90
6/26/2012,NO 15/9-F-14 H,24,229.1737317,102.223439,196.6281175,13.34236917,100,32.54561417,86.48275083,3.237182708,1023.48,5293.17,5479.16
6/27/2012,NO 15/9-F-14 H,24,229.3784858,102.2158979,196.7535727,13.17345431,100,32.62491313,86.55439167,3.254728958,1080.53,5293.86,5504.05
6/28/2012,NO 15/9-F-14 H,24,229.5258771,102.2095015,196.9370683,13.58359159,100,32.58880875,85.74976688,3.215708333,1085.6,5239.73,5585.10
6/29/2012,NO 15/9-F-14 H,24,229.7069244,102.2025698,197.1670927,13.77359353,100,32.53983167,84.48441396,3.135989375,1090.18,5229.43,5654.35
6/30/2012,NO 15/9-F-14 H,24,229.8229065,102.1951954,197.3049373,13.57891195,100,32.51796917,84.55179875,3.137612292,1090.51,4446.30,4666.30
7/1/2012,NO 15/9-F-14 H,24,229.7708702,102.1813829,197.2310296,13.67391584,100,32.53984063,85.14871021,3.163495625,1099.01,3923.50,4633.42
7/2/2012,NO 15/9-F-14 H,24,229.6281323,102.1720404,197.1067738,13.28381775,100,32.52135854,86.44070479,3.241234583,1081.79,4976.80,5622.80
7/3/2012,NO 15/9-F-14 H,24,229.8824535,102.1655431,197.3171073,13.46616953,100,32.56534625,85.72483708,3.1980775,1080.99,5084.50,5807.60
7/4/2012,NO 15/9-F-14 H,24,230.023856,102.1596577,197.4951704,13.66532447,100,32.52868563,84.53839875,3.163974583,1080.38,5130.53,5781.00
7/5/2012,NO 15/9-F-14 H,24,230.125451,102.1499546,197.5514794,13.69356198,100,32.57397167,84.33886208,3.14699,1080.86,4308.20,4404.90
7/6/2012,NO 15/9-F-14 H,24,229.7889475,102.141914,197.2097625,13.21601721,100,32.579185,86.74571563,3.214415833,1080.38,4216.64,4535.62
7/7/2012,NO 15/9-F-14 H,24,229.6130848,102.1321465,197.0533625,13.52724092,100,32.55972229,86.76561313,3.183305417,1083.62,4197.06,4611.25
7/8/2012,NO 15/9-F-14 H,24,229.5758879,102.1214583,197.0706748,13.82076439,100,32.50521313,86.50496042,3.138724583,1081.46,4919.66,5184.42
7/9/2012,NO 15/9-F-14 H,24,229.709039,102.1161979,197.1739517,13.64746301,100,32.53508729,86.62994625,3.155594375,1056.84,5633.63,5297.68
7/10/2012,NO 15/9-F-14 H,24,229.8519894,102.1133406,197.3145571,13.53334765,100,32.53743229,86.55243375,3.15732875,1053.77,5605.58,5336.34
7/11/2012,NO 15/9-F-14 H,24,229.9175167,102.1071727,197.3803869,13.52020258,100,32.53712979,86.56078667,3.164323125,1053.63,5068.00,3976.00
7/12/2012,NO 15/9-F-14 H,24,229.8476273,102.0954067,197.3275279,13.72326736,100,32.52009938,86.58489708,3.1445475,1056.68,4379.00,4441.00
7/13/2012,NO 15/9-F-14 H,24,229.8002629,102.0832223,197.2993688,13.92820485,100,32.50089417,86.57054479,3.125456042,1060.81,4392.00,4529.00
7/14/2012,NO 15/9-F-14 H,24,229.8989542,102.0755117,197.37727,13.96055875,100,32.52168417,86.54118646,3.144702917,1059.33,5287.12,5669.00
7/15/2012,NO 15/9-F-14 H,24,230.0909263,102.069995,197.601671,14.15348763,100,32.48925521,85.66169396,3.126403333,1059.12,5343.98,5639.00
7/16/2012,NO 15/9-F-14 H,24,230.2563906,102.0646506,197.7339798,13.79715288,100,32.52241083,86.17876208,3.151393125,1059.44,5207.36,5453.00
7/17/2012,NO 15/9-F-14 H,24,230.3640898,102.0542033,197.8584269,13.98564242,100,32.50566292,85.64683313,3.146356875,1060.07,4594.38,4624.88
7/18/2012,NO 15/9-F-14 H,24,230.3072344,102.0442442,197.7968483,14.11782539,100,32.51038604,85.85955333,3.133255625,1059.38,4552.77,4697.00
7/19/2012,NO 15/9-F-14 H,24,229.9670151,101.9079626,197.4854923,15.54178603,97.91666667,32.48152277,86.19582787,3.109905319,1060.1,4453.92,4592.42
7/20/2012,NO 15/9-F-14 H,24,230.1933896,102.0258948,197.7202006,14.17879479,100,32.47318896,86.43577813,3.111622917,1058.66,4819.92,4960.26
7/21/2012,NO 15/9-F-14 H,24,230.2864373,102.0214679,197.8211621,14.17360416,100,32.46527521,86.26277792,3.10523625,1058.52,5348.21,5672.68
7/22/2012,NO 15/9-F-14 H,24,230.4673596,102.0173148,198.0772363,9.209514375,100,32.39012333,84.26055208,3.03975375,1057.06,5368.48,5666.58
7/23/2012,NO 15/9-F-14 H,24,230.55513,102.0084279,198.1515013,14.64072583,100,32.40362875,84.03004083,3.047522292,1059.17,4327.73,4252.01
7/24/2012,NO 15/9-F-14 H,24,230.4990371,101.9957044,198.084324,14.76660458,100,32.41471313,86.04261521,3.067449167,1059.56,4460.74,4416.62
7/25/2012,NO 15/9-F-14 H,24,230.3942227,101.9856904,197.9260296,14.85763729,100,32.46819313,86.62676333,3.112442083,1056.78,4451.10,4409.03
7/26/2012,NO 15/9-F-14 H,24,230.2747569,101.9772344,197.817676,14.85123688,100,32.45708083,86.67281125,3.106508542,1056.14,4451.89,4413.94
7/27/2012,NO 15/9-F-14 H,24,230.1844573,101.968076,197.820095,14.60695708,100,32.36436229,85.2021725,3.014278958,1052.55,4562.70,4552.71
7/28/2012,NO 15/9-F-14 H,24,230.2689819,101.9633594,197.9049169,14.68120729,100,32.364065,85.40646938,2.994970625,1049.12,5854.23,5978.74
7/29/2012,NO 15/9-F-14 H,24,230.2689248,101.972399,197.8766708,14.7016325,100,32.39225396,85.32688771,3.031134583,1052.96,5933.37,6236.52
7/30/2012,NO 15/9-F-14 H,24,230.4538006,101.9766483,197.966365,14.81595063,100,32.48743563,86.11235313,3.115137083,1043.58,5279.21,5388.30
7/31/2012,NO 15/9-F-14 H,24,230.1754017,101.9722677,197.6078363,14.92136688,100,32.56756542,86.87491917,3.174453125,1048.94,4298.77,4357.96
8/1/2012,NO 15/9-F-14 H,24,230.3527827,101.9557558,197.9050898,14.66425896,100,32.44769292,85.32969458,3.090973125,1045.63,4218.63,4195.58
8/2/2012,NO 15/9-F-14 H,24,230.2454075,101.9434294,197.8268096,14.60308688,100,32.41859792,85.55748125,3.055488333,1043.62,4139.75,4081.37
8/3/2012,NO 15/9-F-14 H,24,230.1678221,101.9317552,197.7777377,14.68717104,100,32.39008438,86.17396292,3.044248125,1042.26,4704.80,4897.03
8/4/2012,NO 15/9-F-14 H,24,230.5099908,101.9299469,198.0342704,14.83388604,100,32.47572042,86.87354979,3.101273958,1035.79,5885.57,7064.55
8/5/2012,NO 15/9-F-14 H,24,230.8553517,101.9355198,198.3588344,14.84170229,100,32.49651729,86.81810979,3.115676458,1030.97,6041.55,6979.99
8/6/2012,NO 15/9-F-14 H,24,230.8414925,101.9413054,198.2920279,14.91272063,100,32.54946458,86.86932292,3.158681042,1038.32,4760.47,5006.76
8/7/2012,NO 15/9-F-14 H,24,230.8411381,101.9291088,198.3044598,14.80029417,100,32.53667833,86.85450521,3.15100875,1041.04,4299.30,4323.70
8/8/2012,NO 15/9-F-14 H,24,230.7536167,101.917554,198.2529579,14.73745333,100,32.50065875,86.67379188,3.132477292,1041.04,4348.00,4308.00
8/9/2012,NO 15/9-F-14 H,24,230.6622379,101.90652,198.2023567,14.77013354,100,32.45988125,86.67827167,3.104068333,1036.49,4193.80,4439.00
8/10/2012,NO 15/9-F-14 H,24,230.4058583,101.8989665,198.080521,14.74993542,100,32.32533729,86.69913,3.101123958,1042.49,4231.50,4290.80
8/11/2012,NO 15/9-F-14 H,24,230.2932646,101.895235,198.0822798,14.81631208,100,32.21098479,86.67787438,3.108480417,1047.3,5717.80,6831.90
8/12/2012,NO 15/9-F-14 H,24,230.8305531,101.8942581,198.486769,14.71910854,99.99898813,32.34378417,85.61153938,3.058635625,1042.36,4849.40,5316.30
8/13/2012,NO 15/9-F-14 H,0.625,252.892348,101.88657,206.739802,14.81258,7.777673333,46.152546,83.714672,17.2037,202.53,781.80,4239.00
9/30/2012,NO 15/9-F-14 H,24,215.3328427,102.4315213,179.8556969,24.17455521,99.98930708,35.47714583,81.05694667,4.405487708,1238.4,4556.50,5072.20
10/1/2012,NO 15/9-F-14 H,24,217.5271123,102.4831556,183.5508706,21.17305104,100,33.97624167,82.68019333,4.281246875,1200.19,5892.20,4588.90
10/2/2012,NO 15/9-F-14 H,24,216.9406277,102.4394777,182.6811765,20.25915125,100,34.25945125,82.55463542,4.421768542,1409.91,5936.46,4586.88
10/3/2012,NO 15/9-F-14 H,24,217.8321731,102.369646,183.9208044,20.67574125,100,33.91136875,82.98374063,4.379205625,1405.2,5623.43,5056.46
10/4/2012,NO 15/9-F-14 H,24,217.5613631,102.4019858,183.506139,21.17553063,100,34.05522417,84.55686542,4.509411667,1458.2,5351.75,5348.51
10/5/2012,NO 15/9-F-14 H,24,217.514011,102.4340265,183.4330454,21.46331354,100,34.08096563,84.71322208,4.531540417,1604.2,5388.46,5334.77
10/6/2012,NO 15/9-F-14 H,24,218.2001431,102.4398906,184.1567973,21.64842,100,34.04334583,84.79067771,4.514673125,1599.06,5429.13,5317.43
10/7/2012,NO 15/9-F-14 H,24,218.8044983,102.4394535,184.8640208,21.65384875,100,33.9404775,84.61838875,4.428572708,1584.57,4392.79,4229.17
10/8/2012,NO 15/9-F-14 H,24,219.2141746,102.4340802,185.3330715,21.68514521,100,33.88110313,84.64834521,4.389119167,1577.9,4298.42,4237.22
10/9/2012,NO 15/9-F-14 H,24,219.8383121,102.4343096,186.0518494,21.76269813,100,33.78646271,84.70997792,4.300811458,1556.2,5193.11,5552.86
10/10/2012,NO 15/9-F-14 H,24,220.7625796,102.4290944,186.9292315,22.24322875,100,33.83334813,85.56613354,4.340122292,1510.57,5026.37,5775.40
10/11/2012,NO 15/9-F-14 H,24,223.3854483,102.3702438,189.2290025,22.59474,100,34.15644583,85.31627833,4.603353333,1534.8,4967.77,6013.23
10/12/2012,NO 15/9-F-14 H,24,232.1938296,102.1739744,194.4689696,23.27950854,75.13550188,37.72486,86.78894813,8.218460625,1324.73,5287.04,5892.31
10/13/2012,NO 15/9-F-14 H,22,255.2056543,101.9044212,202.5171564,19.1033562,33.57447604,52.6884979,75.62838033,17.97741053,549.57,3151.18,3318.63
10/14/2012,NO 15/9-F-14 H,5.175,240.903509,102.0594084,197.3712587,23.16288401,11.26424771,43.53225029,87.27395783,14.28842628,205.63,764.02,877.73
10/20/2012,NO 15/9-F-14 H,24,239.3659177,102.1755638,195.2348888,21.26156542,46.01512583,44.13102896,86.49560083,14.71594792,891.56,5661.57,5324.23
10/21/2012,NO 15/9-F-14 H,24,238.988849,102.1035252,196.5671479,23.23421979,48.06322083,42.42170104,87.66596667,13.00403292,943.69,5912.64,5267.59
10/22/2012,NO 15/9-F-14 H,24,239.113049,102.00897,196.3787163,22.71097188,47.91420292,42.73433271,87.73764583,13.41136854,1370.22,5328.80,4343.92
10/23/2012,NO 15/9-F-14 H,24,240.6699777,101.9031781,197.2724079,22.63851083,47.22845813,43.39756979,87.84868917,13.68490896,1368.18,1961.60,6226.91
10/24/2012,NO 15/9-F-14 H,24,240.7020221,101.8120533,197.3101173,22.531235,47.14751396,43.39190479,87.95725813,13.60382667,1374.62,0.00,8181.81
10/25/2012,NO 15/9-F-14 H,24,240.580305,101.779824,197.3878342,22.25357646,47.25403271,43.19247083,87.52675896,13.40379854,1360.57,0.00,4570.73
10/26/2012,NO 15/9-F-14 H,24,239.0734996,101.7746408,196.8784394,22.09217229,48.12495229,42.19506021,87.30517688,12.42671167,1344.8,2976.72,3461.78
10/27/2012,NO 15/9-F-14 H,24,237.3712888,101.7820981,196.453766,22.22209938,49.80148083,40.91752271,87.55391313,11.15611479,1345.2,4703.63,0.00
10/28/2012,NO 15/9-F-14 H,24,235.8228812,101.778838,196.1653766,22.2258662,51.4188048,39.6575046,87.01325,9.8798106,1384.85,2443.70,1060.40
10/29/2012,NO 15/9-F-14 H,24,234.8772685,101.7702933,195.9485048,22.25378667,53.07966563,38.92876375,87.75543313,9.16583,1315.01,4491.82,4149.78
10/30/2012,NO 15/9-F-14 H,24,234.5978327,101.7602885,196.1751927,22.28404604,54.05122688,38.42264,87.25912396,8.668214167,1274.53,4462.30,4184.86
10/31/2012,NO 15/9-F-14 H,24,234.3619735,101.7424569,196.5460071,22.07614,55.7420325,37.81596646,85.51367229,8.044385208,1262.51,4382.20,4300.00
11/1/2012,NO 15/9-F-14 H,24,234.4808438,101.7136592,196.9838756,22.05016063,57.06494438,37.49696813,85.83773104,7.710931042,1254.44,4325.00,4403.00
11/2/2012,NO 15/9-F-14 H,24,234.2948335,101.6996677,197.043206,22.15128063,57.35145125,37.2516275,86.58447479,7.488506875,1237.46,4305.00,4453.00
11/3/2012,NO 15/9-F-14 H,24,233.9352015,101.6839848,197.0380277,22.38753292,58.60268438,36.89717375,88.0143625,7.121880833,1230.31,4339.51,4424.08
11/4/2012,NO 15/9-F-14 H,24,234.4464575,101.649169,197.534266,22.42856146,59.11553542,36.91219146,88.12996542,7.12843375,1221.89,4377.30,4420.50
11/5/2012,NO 15/9-F-14 H,24,235.749459,101.6168708,198.3028192,22.40852563,56.96000667,37.44663979,88.07105563,7.6897025,1204.86,6260.99,7863.14
11/6/2012,NO 15/9-F-14 H,24,237.1919131,101.6081108,199.19375,22.37153021,55.20691708,37.99816313,87.49968188,8.245209792,1182.33,7112.73,7109.57
11/7/2012,NO 15/9-F-14 H,24,237.5196454,101.6104265,199.6971873,22.43541833,56.13212938,37.82245813,87.08376438,8.063154792,1186.89,7362.91,6896.37
11/8/2012,NO 15/9-F-14 H,24,237.9125946,101.6149788,200.0849119,22.63516438,56.50721604,37.82768271,87.90167125,8.046116667,1191.54,7340.49,6984.23
11/9/2012,NO 15/9-F-14 H,24,239.8903463,101.593181,201.1809688,22.58246146,53.500805,38.7093775,86.60417646,8.957975833,1176.47,7313.19,7042.04
11/10/2012,NO 15/9-F-14 H,24,242.2834923,101.5690708,202.155496,22.71929604,49.84368521,40.12799625,86.89853104,10.38529271,1166.55,6681.64,6328.94
11/11/2012,NO 15/9-F-14 H,24,242.98148,101.5592421,202.3776852,22.84361458,49.11746625,40.60379479,88.05525563,10.86545104,1163.63,5661.78,5553.50
11/12/2012,NO 15/9-F-14 H,24,242.9669517,101.5582967,202.3889767,22.83145083,49.22414104,40.577975,87.61107708,10.86365625,1167.89,5493.37,5724.45
11/13/2012,NO 15/9-F-14 H,24,243.1077771,101.5569008,202.5246877,22.70053125,49.05089313,40.58308938,86.74279188,10.87038958,1168.8,5411.60,5812.30
11/14/2012,NO 15/9-F-14 H,24,243.0963979,101.5595333,202.4668563,22.85512479,48.96068708,40.62954167,87.79203646,10.89903708,1169.13,5363.89,5865.00
11/15/2012,NO 15/9-F-14 H,24,243.2908069,101.5566456,202.63346,22.87295521,49.00606313,40.65734688,87.45638063,10.93366917,1170.96,5462.00,5790.81
11/16/2012,NO 15/9-F-14 H,24,243.452167,101.5546421,202.8444643,22.81479617,48.14149146,40.60770277,86.85839447,10.8707717,1180.1,5512.00,5761.99
11/17/2012,NO 15/9-F-14 H,24,243.4642335,101.5607902,202.7980733,22.89738542,49.0523175,40.66616021,87.55722042,10.93759625,1167.93,5446.73,5722.58
11/18/2012,NO 15/9-F-14 H,24,243.6277621,101.5622719,202.9032117,22.79024458,48.91453042,40.72455042,86.96282083,10.99167375,1163.83,5429.00,5741.00
11/19/2012,NO 15/9-F-14 H,24,243.6624729,101.5687408,203.1571956,22.70274479,49.21065396,40.50527729,85.96785625,10.78783833,1159.98,5500.00,5699.00
11/20/2012,NO 15/9-F-14 H,24,243.7557477,101.5742096,203.2821327,22.84549479,49.10588458,40.473615,86.51135417,10.74733021,1157.19,5147.08,5451.91
11/21/2012,NO 15/9-F-14 H,24,243.9959158,101.5633,203.4906413,22.98085146,49.09601313,40.50527458,87.24488125,10.78901438,1157.2,4357.96,4849.63
11/22/2012,NO 15/9-F-14 H,24,244.0170121,101.5554831,203.6390142,22.88948396,49.14110604,40.37799792,86.76919958,10.66136208,1147.42,4388.55,4809.77
11/23/2012,NO 15/9-F-14 H,24,243.9167658,101.5523617,203.6079692,22.80374063,49.06568771,40.30879667,86.21098458,10.57307333,1143.52,4374.47,4780.28
11/24/2012,NO 15/9-F-14 H,24,243.9397577,101.5445417,203.6691932,22.93028149,48.05672479,40.27056447,87.34309894,10.55323574,1144.66,4333.00,4815.00
11/25/2012,NO 15/9-F-14 H,24,243.1526185,101.5505527,203.5585025,22.6928025,50.40123208,39.59411604,86.49292417,9.8856075,1134.68,4797.28,5168.98
11/26/2012,NO 15/9-F-14 H,24,243.4533344,101.548435,203.9687617,22.93945396,51.09547083,39.48457271,88.22808854,9.75488,1135.03,6172.84,6352.19
11/27/2012,NO 15/9-F-14 H,24,243.6641942,101.4847652,204.1855338,23.06191583,51.1328875,39.47866042,88.44222167,9.7498875,1102.77,6112.62,6464.91
11/28/2012,NO 15/9-F-14 H,24,244.4973633,101.5631885,204.908541,23.09732271,50.62383625,39.58882229,88.35133125,9.883495833,1090.23,4962.73,5232.87
11/29/2012,NO 15/9-F-14 H,24,244.7525617,101.5592142,205.1725338,23.22511813,50.22836146,39.58002792,88.41367521,9.904462083,1081.38,4402.08,4760.84
11/30/2012,NO 15/9-F-14 H,24,244.8640821,101.5477658,205.3905573,23.22847938,50.30095813,39.47352479,88.41214354,9.785753542,1072.59,4740.70,4347.85
12/1/2012,NO 15/9-F-14 H,24,244.528699,101.5416288,205.4247829,23.08792063,50.86614208,39.10391604,88.24132104,9.496524792,1066.9,4901.01,4080.50
12/2/2012,NO 15/9-F-14 H,24,244.0223683,101.538855,205.4444392,23.05211604,52.01125125,38.57792917,88.10087979,9.009468542,1061.33,3127.17,5013.03
12/3/2012,NO 15/9-F-14 H,24,243.3566338,101.5337181,205.4921544,22.89607417,54.05973688,37.86447938,87.74299354,8.123839583,1054.37,4163.79,6207.69
12/4/2012,NO 15/9-F-14 H,24,243.5233027,101.5283552,205.7464163,22.97302479,54.19711042,37.77688646,87.95485438,8.25596125,1056.65,4684.70,6218.82
12/5/2012,NO 15/9-F-14 H,24,243.2210919,101.5275454,205.8312863,22.95322167,55.19774813,37.38980563,87.97494271,7.947266458,1084.08,5952.82,5598.01
12/6/2012,NO 15/9-F-14 H,24,242.9434879,101.5312275,206.0164088,23.00334271,57.21829458,36.92707917,87.34756729,7.246523333,1054.22,5682.68,5780.12
12/7/2012,NO 15/9-F-14 H,24,242.6602531,101.5354088,206.115831,22.87618313,58.72519729,36.54442208,87.17174813,6.847238958,1056.74,5785.71,5713.84
12/8/2012,NO 15/9-F-14 H,24,242.817776,101.5348779,206.363181,23.04554,59.01998229,36.454595,87.41972604,6.769045833,1053.23,5723.15,5718.99
12/9/2012,NO 15/9-F-14 H,24,243.0322929,101.53336,206.5163756,23.12295813,58.96471646,36.51591729,88.00064604,6.781617292,1051.23,4981.53,5120.58
12/10/2012,NO 15/9-F-14 H,24,242.5128142,101.5330085,206.2933438,23.17315646,59.80854063,36.21947042,88.37610604,6.517407083,1052.29,4254.12,4333.81
12/11/2012,NO 15/9-F-14 H,23.33333,247.2783055,101.4784024,208.0048481,22.6879967,51.92849167,39.27345742,87.1773247,9.563520552,902,3927.41,4157.34
12/12/2012,NO 15/9-F-14 H,11.29167,243.9610172,101.5239256,206.832472,23.17952429,27.282715,37.12854514,88.1361284,7.890036955,425.98,1986.40,2268.44
12/13/2012,NO 15/9-F-14 H,15.20833,255.0244456,101.3322166,213.238867,18.30486061,28.52109313,41.78557862,74.01273424,14.42181279,420.57,1463.41,1744.95
12/14/2012,NO 15/9-F-14 H,23.45833,242.1934519,101.558154,206.7813939,22.95201465,61.10549271,35.41205802,84.94738306,6.468124789,891.26,4200.65,4446.46
12/15/2012,NO 15/9-F-14 H,13.70833,250.889486,101.434635,210.9421553,20.28494863,27.73982229,39.94733067,78.81208462,10.92377823,478.05,2348.92,1960.37
12/16/2012,NO 15/9-F-14 H,24,240.9481544,101.5264588,206.4419139,23.25205058,66.01756396,34.50624043,87.51433105,5.434545941,972.11,4566.47,4570.97
12/17/2012,NO 15/9-F-14 H,24,240.3555579,101.5294798,206.0421827,23.34856375,68.04594667,34.31337521,87.61952292,5.215801042,987.77,4518.60,4596.80
12/18/2012,NO 15/9-F-14 H,24,240.3737348,101.492876,206.0547046,23.20120813,68.14036708,34.31903021,87.16541979,5.219573125,992.03,4488.69,4605.82
12/19/2012,NO 15/9-F-14 H,24,240.102804,101.4884688,205.8304956,23.04919813,68.22491938,34.27230833,85.82018063,5.081785625,999.01,4468.24,4609.08
12/20/2012,NO 15/9-F-14 H,24,240.0912467,101.4828921,205.8084106,22.83982896,68.21459875,34.28283604,85.00925458,5.085837292,1036.59,5257.81,6038.43
12/21/2012,NO 15/9-F-14 H,24,240.5976831,101.4734244,206.1933148,22.82284979,68.23803479,34.40436833,85.36069875,5.192336667,1037.92,5859.31,7033.03
12/22/2012,NO 15/9-F-14 H,24,241.0204948,101.4665967,206.5828767,22.73036354,68.25838938,34.43761813,84.68204,5.206210417,1041.77,6132.50,7005.06
12/23/2012,NO 15/9-F-14 H,24,241.7166594,101.4591444,206.9823983,22.60552271,66.04296083,34.73426104,84.58790063,5.483206667,1040.31,6105.04,6746.68
12/24/2012,NO 15/9-F-14 H,24,242.1181327,101.44903,206.9700942,22.99549604,62.93003542,35.14803854,87.09847271,5.893956667,1039.18,4508.75,4505.17
12/25/2012,NO 15/9-F-14 H,24,241.8462919,101.4410317,206.7980471,23.10543771,62.98919646,35.04824479,87.7445525,5.799799167,1043.8,4475.39,4527.24
12/26/2012,NO 15/9-F-14 H,24,241.6458488,101.432891,206.6384594,23.04052896,63.09168438,35.00738938,88.33242729,5.755835417,1040.77,4465.00,4536.00
12/27/2012,NO 15/9-F-14 H,24,241.6361781,101.4182506,206.6699433,22.89175396,63.23328479,34.96623479,88.1749525,5.73820625,1039.24,4495.00,4498.00
12/28/2012,NO 15/9-F-14 H,24,241.7359523,101.4022604,206.9444794,22.63701938,63.25755771,34.79147292,86.04535813,5.587185,1034.83,4463.00,4460.00
12/29/2012,NO 15/9-F-14 H,24,241.907006,101.3934304,207.1052602,22.7308675,63.134395,34.80174583,86.13088271,5.57238625,1038.65,6021.00,6440.00
12/30/2012,NO 15/9-F-14 H,24,241.9996885,101.4024225,207.2983023,22.74961917,64.48677583,34.70138625,85.70850021,5.461021042,1034.91,6205.00,6818.00
12/31/2012,NO 15/9-F-14 H,24,242.2315408,101.4046269,207.5939483,22.82098292,65.21420771,34.6375925,86.50745458,5.380351667,1035.1,5356.00,5573.00
1/1/2013,NO 15/9-F-14 H,24,242.3979506,101.3887567,207.6752385,22.86233417,65.19915438,34.72271208,87.941485,5.433384375,1030.1,4363.34,4332.89
